"country","year","currency","inflation","stockmarket","domdebt","extdebt","banking"
"Austria",1896,0,0,0,0,0,0
"Austria",1897,0,0,0,0,0,0
"Austria",1898,0,0,0,0,0,0
"Austria",1899,0,0,0,0,0,0
"Austria",1900,0,0,0,0,0,0
"Austria",1901,0,0,0,0,0,0
"Austria",1902,0,0,0,0,0,0
"Austria",1903,0,0,0,0,0,0
"Austria",1904,0,0,0,0,0,0
"Austria",1905,0,0,0,0,0,0
"Austria",1906,0,0,0,0,0,0
"Austria",1907,0,0,0,0,0,0
"Austria",1908,0,0,0,0,0,0
"Austria",1909,0,0,0,0,0,0
"Austria",1910,0,0,0,0,0,0
"Austria",1911,0,0,0,0,0,0
"Austria",1912,0,0,0,0,0,0
"Austria",1913,0,0,0,0,0,0
"Austria",1914,0,0,0,0,1,0
"Austria",1915,1,0,0,0,1,0
"Austria",1916,0,0,0,0,0,0
"Austria",1917,0,0,0,0,0,0
"Austria",1918,1,0,0,0,0,0
"Austria",1919,1,0,0,0,0,0
"Austria",1920,1,1,0,0,0,0
"Austria",1921,1,1,0,0,0,0
"Austria",1922,1,1,0,0,0,0
"Austria",1923,1,0,0,0,0,0
"Austria",1924,0,1,1,0,0,1
"Austria",1925,0,0,1,0,0,0
"Austria",1926,0,0,0,0,0,0
"Austria",1927,0,0,0,0,0,0
"Austria",1928,0,0,0,0,0,0
"Austria",1929,0,0,1,0,0,1
"Austria",1930,0,0,1,0,0,0
"Austria",1931,0,0,1,0,0,1
"Austria",1932,0,0,1,0,1,0
"Austria",1933,1,0,1,0,1,0
"Austria",1934,0,0,0,0,0,0
"Austria",1935,0,0,0,0,0,0
"Austria",1936,0,0,0,0,0,0
"Austria",1937,0,0,1,0,0,0
"Austria",1938,0,0,1,0,1,0
"Austria",1939,0,0,0,0,0,0
"Austria",1940,0,0,0,0,1,0
"Austria",1941,0,0,0,0,1,0
"Austria",1942,0,0,0,0,1,0
"Austria",1943,0,0,0,0,1,0
"Austria",1944,0,0,0,0,1,0
"Austria",1945,1,0,0,1,1,0
"Austria",1946,1,1,1,0,1,0
"Austria",1947,1,1,1,0,1,0
"Austria",1948,1,1,0,0,1,0
"Austria",1949,1,1,1,0,1,0
"Austria",1950,1,0,0,0,1,0
"Austria",1951,0,1,0,0,1,0
"Austria",1952,0,0,0,0,1,0
"Austria",1953,0,0,0,0,0,0
"Austria",1954,0,0,0,0,0,0
"Austria",1955,0,0,0,0,0,0
"Austria",1956,0,0,0,0,0,0
"Austria",1957,0,0,0,0,0,0
"Austria",1958,0,0,0,0,0,0
"Austria",1959,0,0,1,0,0,0
"Austria",1960,0,0,1,0,0,0
"Austria",1961,0,0,1,0,0,0
"Austria",1962,0,0,1,0,0,0
"Austria",1963,0,0,1,0,0,0
"Austria",1964,0,0,1,0,0,0
"Austria",1965,0,0,1,0,0,0
"Austria",1966,0,0,0,0,0,0
"Austria",1967,0,0,0,0,0,0
"Austria",1968,0,0,0,0,0,0
"Austria",1969,0,0,0,0,0,0
"Austria",1970,0,0,1,0,0,0
"Austria",1971,0,0,1,0,0,0
"Austria",1972,0,0,1,0,0,0
"Austria",1973,0,0,1,0,0,0
"Austria",1974,0,0,1,0,0,0
"Austria",1975,0,0,1,0,0,0
"Austria",1976,0,0,0,0,0,0
"Austria",1977,0,0,1,0,0,0
"Austria",1978,0,0,1,0,0,0
"Austria",1979,0,0,1,0,0,0
"Austria",1980,0,0,0,0,0,0
"Austria",1981,0,0,0,0,0,0
"Austria",1982,0,0,0,0,0,0
"Austria",1983,0,0,1,0,0,0
"Austria",1984,0,0,1,0,0,0
"Austria",1985,0,0,0,0,0,0
"Austria",1986,0,0,0,0,0,0
"Austria",1987,0,0,1,0,0,0
"Austria",1988,0,0,1,0,0,0
"Austria",1989,0,0,1,0,0,0
"Austria",1990,0,0,0,0,0,0
"Austria",1991,0,0,1,0,0,0
"Austria",1992,0,0,1,0,0,0
"Austria",1993,0,0,0,0,0,0
"Austria",1994,0,0,0,0,0,0
"Austria",1995,0,0,0,0,0,0
"Austria",1996,0,0,0,0,0,0
"Austria",1997,0,0,0,0,0,0
"Austria",1998,0,0,0,0,0,0
"Austria",1999,0,0,0,0,0,0
"Austria",2000,0,0,0,0,0,0
"Austria",2001,0,0,0,0,0,0
"Hungary",1867,0,0,0,0,0,0
"Hungary",1868,0,0,0,0,0,0
"Hungary",1869,0,0,0,0,0,0
"Hungary",1870,0,0,0,0,0,0
"Hungary",1871,0,0,0,0,0,0
"Hungary",1872,0,0,0,0,0,0
"Hungary",1873,0,0,0,0,0,0
"Hungary",1874,0,0,0,0,0,0
"Hungary",1875,0,0,0,0,0,0
"Hungary",1876,0,0,0,0,0,0
"Hungary",1877,0,0,0,0,0,0
"Hungary",1878,0,0,0,0,0,0
"Hungary",1879,0,0,0,0,0,0
"Hungary",1880,0,0,0,0,0,0
"Hungary",1881,0,0,0,0,0,0
"Hungary",1882,0,0,0,0,0,0
"Hungary",1883,0,0,0,0,0,0
"Hungary",1884,0,0,0,0,0,0
"Hungary",1885,0,0,0,0,0,0
"Hungary",1886,0,0,0,0,0,0
"Hungary",1887,0,0,0,0,0,0
"Hungary",1888,0,0,0,0,0,0
"Hungary",1889,0,0,0,0,0,0
"Hungary",1890,0,0,0,0,0,0
"Hungary",1891,0,0,0,0,0,0
"Hungary",1892,0,0,0,0,0,0
"Hungary",1893,0,0,0,0,0,0
"Hungary",1894,0,0,0,0,0,0
"Hungary",1895,0,0,0,0,0,0
"Hungary",1896,0,0,0,0,0,0
"Hungary",1897,0,0,0,0,0,0
"Hungary",1898,0,0,0,0,0,0
"Hungary",1899,0,0,0,0,0,0
"Hungary",1900,0,0,0,0,0,0
"Hungary",1901,0,0,0,0,0,0
"Hungary",1902,0,0,0,0,0,0
"Hungary",1903,0,0,0,0,0,0
"Hungary",1904,0,0,0,0,0,0
"Hungary",1905,0,0,0,0,0,0
"Hungary",1906,0,0,0,0,0,0
"Hungary",1907,0,0,0,0,0,0
"Hungary",1908,0,0,0,0,0,0
"Hungary",1909,0,0,0,0,0,0
"Hungary",1910,0,0,0,0,0,0
"Hungary",1911,0,0,0,0,0,0
"Hungary",1912,0,0,0,0,0,0
"Hungary",1913,0,0,0,0,0,0
"Hungary",1914,0,0,0,0,0,0
"Hungary",1915,0,0,0,0,0,0
"Hungary",1916,0,0,0,0,0,0
"Hungary",1917,0,0,0,0,0,0
"Hungary",1918,0,0,0,0,0,0
"Hungary",1919,0,0,0,0,0,0
"Hungary",1920,0,0,0,0,0,0
"Hungary",1921,0,0,0,0,0,0
"Hungary",1922,0,0,0,0,0,0
"Hungary",1923,0,0,0,0,0,0
"Hungary",1924,1,1,0,0,0,0
"Hungary",1925,1,0,0,0,0,0
"Hungary",1926,0,0,0,0,0,0
"Hungary",1927,0,0,0,0,0,0
"Hungary",1928,0,0,1,0,0,0
"Hungary",1929,1,0,1,0,0,0
"Hungary",1930,0,0,1,0,0,0
"Hungary",1931,0,0,1,0,1,1
"Hungary",1932,1,0,1,0,1,0
"Hungary",1933,1,0,1,0,1,0
"Hungary",1934,0,0,0,0,1,0
"Hungary",1935,0,0,0,0,1,0
"Hungary",1936,0,0,0,0,1,0
"Hungary",1937,0,0,1,0,1,0
"Hungary",1938,0,0,1,0,0,0
"Hungary",1939,0,0,0,0,0,0
"Hungary",1940,0,0,0,0,0,0
"Hungary",1941,0,0,0,0,1,0
"Hungary",1942,0,0,0,0,1,0
"Hungary",1943,0,1,0,0,1,0
"Hungary",1944,0,0,0,0,1,0
"Hungary",1945,1,1,0,0,1,0
"Hungary",1946,1,1,0,0,1,0
"Hungary",1947,0,0,0,0,1,0
"Hungary",1948,0,0,1,0,1,0
"Hungary",1949,0,1,0,0,1,0
"Hungary",1950,0,0,0,0,1,0
"Hungary",1951,0,1,0,0,1,0
"Hungary",1952,0,1,0,0,1,0
"Hungary",1953,0,0,0,0,1,0
"Hungary",1954,0,0,0,0,1,0
"Hungary",1955,0,0,0,0,1,0
"Hungary",1956,0,0,0,0,1,0
"Hungary",1957,1,0,0,0,1,0
"Hungary",1958,0,0,0,0,1,0
"Hungary",1959,0,0,0,0,1,0
"Hungary",1960,0,0,0,0,1,0
"Hungary",1961,0,0,0,0,1,0
"Hungary",1962,0,0,0,0,1,0
"Hungary",1963,0,0,0,0,1,0
"Hungary",1964,0,0,0,0,1,0
"Hungary",1965,0,0,0,0,1,0
"Hungary",1966,0,0,0,0,1,0
"Hungary",1967,0,0,0,0,1,0
"Hungary",1968,1,0,0,0,0,0
"Hungary",1969,0,0,0,0,0,0
"Hungary",1970,0,0,0,0,0,0
"Hungary",1971,0,0,0,0,0,0
"Hungary",1972,0,0,0,0,0,0
"Hungary",1973,0,0,0,0,0,0
"Hungary",1974,0,0,0,0,0,0
"Hungary",1975,0,0,0,0,0,0
"Hungary",1976,0,0,0,0,0,0
"Hungary",1977,0,0,0,0,0,0
"Hungary",1978,0,0,0,0,0,0
"Hungary",1979,0,0,0,0,0,0
"Hungary",1980,0,0,0,0,0,0
"Hungary",1981,0,0,0,0,0,0
"Hungary",1982,1,0,0,0,0,0
"Hungary",1983,0,0,0,0,0,0
"Hungary",1984,0,0,0,0,0,0
"Hungary",1985,0,0,0,0,0,0
"Hungary",1986,0,0,0,0,0,0
"Hungary",1987,0,0,0,0,0,0
"Hungary",1988,0,0,0,0,0,0
"Hungary",1989,1,0,0,0,0,0
"Hungary",1990,0,1,0,0,0,0
"Hungary",1991,1,1,0,0,0,1
"Hungary",1992,0,1,0,0,0,1
"Hungary",1993,1,1,0,0,0,1
"Hungary",1994,0,0,0,0,0,1
"Hungary",1995,1,1,0,0,0,1
"Hungary",1996,1,1,0,0,0,0
"Hungary",1997,1,0,0,0,0,0
"Hungary",1998,0,0,0,0,0,0
"Hungary",1999,1,0,0,0,0,0
"Hungary",2000,0,0,1,0,0,0
"Hungary",2001,0,0,1,0,0,0
"Italy",1861,0,0,0,0,0,0
"Italy",1862,0,0,0,0,0,0
"Italy",1863,0,0,0,0,0,0
"Italy",1864,0,0,0,0,0,0
"Italy",1865,0,0,0,0,0,0
"Italy",1866,0,0,0,0,0,1
"Italy",1867,0,0,0,0,0,0
"Italy",1868,0,0,0,0,0,1
"Italy",1869,0,0,0,0,0,0
"Italy",1870,0,0,0,0,0,0
"Italy",1871,0,0,0,0,0,0
"Italy",1872,0,0,0,0,0,0
"Italy",1873,0,0,0,0,0,0
"Italy",1874,0,0,0,0,0,0
"Italy",1875,0,0,0,0,0,0
"Italy",1876,0,0,0,0,0,0
"Italy",1877,0,0,0,0,0,0
"Italy",1878,0,0,0,0,0,0
"Italy",1879,0,0,0,0,0,0
"Italy",1880,0,0,0,0,0,0
"Italy",1881,0,0,0,0,0,0
"Italy",1882,0,0,0,0,0,0
"Italy",1883,0,0,0,0,0,0
"Italy",1884,0,0,0,0,0,0
"Italy",1885,0,0,0,0,0,0
"Italy",1886,0,0,0,0,0,0
"Italy",1887,0,0,0,0,0,1
"Italy",1888,0,0,0,0,0,0
"Italy",1889,0,0,0,0,0,0
"Italy",1890,0,0,0,0,0,0
"Italy",1891,0,0,0,0,0,1
"Italy",1892,0,0,0,0,0,0
"Italy",1893,0,0,0,0,0,1
"Italy",1894,0,0,0,0,0,0
"Italy",1895,0,0,0,0,0,0
"Italy",1896,0,0,0,0,0,0
"Italy",1897,0,0,0,0,0,0
"Italy",1898,0,0,0,0,0,0
"Italy",1899,0,0,0,0,0,0
"Italy",1900,0,0,0,0,0,0
"Italy",1901,0,0,0,0,0,0
"Italy",1902,0,0,0,0,0,0
"Italy",1903,0,0,0,0,0,0
"Italy",1904,0,0,0,0,0,0
"Italy",1905,0,0,0,0,0,0
"Italy",1906,0,0,0,0,0,0
"Italy",1907,0,0,1,0,0,1
"Italy",1908,0,0,1,0,0,0
"Italy",1909,0,0,0,0,0,0
"Italy",1910,0,0,0,0,0,0
"Italy",1911,0,0,0,0,0,0
"Italy",1912,0,0,0,0,0,0
"Italy",1913,0,0,1,0,0,0
"Italy",1914,0,0,1,0,0,1
"Italy",1915,1,0,1,0,0,0
"Italy",1916,0,1,1,0,0,0
"Italy",1917,0,1,1,0,0,0
"Italy",1918,0,1,1,0,0,0
"Italy",1919,1,0,1,0,0,0
"Italy",1920,1,1,1,0,0,0
"Italy",1921,0,0,1,0,0,1
"Italy",1922,0,0,1,0,0,1
"Italy",1923,0,0,0,0,0,0
"Italy",1924,0,0,0,0,0,0
"Italy",1925,0,0,1,0,0,0
"Italy",1926,0,0,1,0,0,0
"Italy",1927,0,0,0,0,0,0
"Italy",1928,0,0,0,0,0,0
"Italy",1929,0,0,1,0,0,0
"Italy",1930,0,0,1,0,0,1
"Italy",1931,0,0,1,0,0,1
"Italy",1932,0,0,1,0,0,0
"Italy",1933,0,0,0,0,0,0
"Italy",1934,0,0,0,0,0,0
"Italy",1935,0,0,0,0,0,1
"Italy",1936,1,0,0,0,0,0
"Italy",1937,0,0,0,0,0,0
"Italy",1938,0,0,0,0,0,0
"Italy",1939,1,0,0,0,0,0
"Italy",1940,1,0,0,0,1,0
"Italy",1941,1,0,0,0,1,0
"Italy",1942,1,0,0,0,1,0
"Italy",1943,1,1,0,0,1,0
"Italy",1944,0,1,1,0,1,0
"Italy",1945,0,1,1,0,1,0
"Italy",1946,1,1,0,0,1,0
"Italy",1947,0,1,1,0,0,0
"Italy",1948,0,0,0,0,0,0
"Italy",1949,0,0,0,0,0,0
"Italy",1950,0,0,0,0,0,0
"Italy",1951,0,0,0,0,0,0
"Italy",1952,0,0,0,0,0,0
"Italy",1953,0,0,0,0,0,0
"Italy",1954,0,0,0,0,0,0
"Italy",1955,0,0,0,0,0,0
"Italy",1956,0,0,0,0,0,0
"Italy",1957,0,0,0,0,0,0
"Italy",1958,0,0,0,0,0,0
"Italy",1959,0,0,0,0,0,0
"Italy",1960,0,0,0,0,0,0
"Italy",1961,0,0,0,0,0,0
"Italy",1962,0,0,1,0,0,0
"Italy",1963,0,0,1,0,0,0
"Italy",1964,0,0,1,0,0,0
"Italy",1965,0,0,0,0,0,0
"Italy",1966,0,0,0,0,0,0
"Italy",1967,0,0,0,0,0,0
"Italy",1968,0,0,0,0,0,0
"Italy",1969,0,0,0,0,0,0
"Italy",1970,0,0,1,0,0,0
"Italy",1971,0,0,1,0,0,0
"Italy",1972,0,0,0,0,0,0
"Italy",1973,0,0,0,0,0,0
"Italy",1974,0,1,1,0,0,0
"Italy",1975,0,0,1,0,0,0
"Italy",1976,1,0,1,0,0,0
"Italy",1977,0,0,1,0,0,0
"Italy",1978,0,0,0,0,0,0
"Italy",1979,0,0,0,0,0,0
"Italy",1980,0,1,0,0,0,0
"Italy",1981,0,0,1,0,0,0
"Italy",1982,0,0,1,0,0,0
"Italy",1983,0,0,0,0,0,0
"Italy",1984,0,0,0,0,0,0
"Italy",1985,0,0,0,0,0,0
"Italy",1986,0,0,0,0,0,0
"Italy",1987,0,0,1,0,0,0
"Italy",1988,0,0,0,0,0,0
"Italy",1989,0,0,0,0,0,0
"Italy",1990,0,0,1,0,0,1
"Italy",1991,0,0,1,0,0,1
"Italy",1992,1,0,1,0,0,1
"Italy",1993,0,0,0,0,0,1
"Italy",1994,0,0,0,0,0,1
"Italy",1995,0,0,0,0,0,1
"Italy",1996,0,0,0,0,0,0
"Italy",1997,0,0,0,0,0,0
"Italy",1998,0,0,0,0,0,0
"Italy",1999,0,0,0,0,0,0
"Italy",2000,0,0,0,0,0,0
"Italy",2001,0,0,1,0,0,0
"Greece",1827,0,0,0,0,1,0
"Greece",1828,0,0,0,0,1,0
"Greece",1829,0,0,0,0,1,0
"Greece",1830,0,0,0,0,1,0
"Greece",1831,0,0,0,0,1,0
"Greece",1832,0,0,0,0,1,0
"Greece",1833,0,0,0,0,1,0
"Greece",1834,0,0,0,0,1,0
"Greece",1835,0,0,0,0,1,0
"Greece",1836,0,0,0,0,1,0
"Greece",1837,0,0,0,0,1,0
"Greece",1838,0,0,0,0,1,0
"Greece",1839,0,0,0,0,1,0
"Greece",1840,0,0,0,0,1,0
"Greece",1841,0,0,0,0,1,0
"Greece",1842,0,0,0,0,1,0
"Greece",1843,0,0,0,0,1,0
"Greece",1844,0,0,0,0,1,0
"Greece",1845,0,0,0,0,1,0
"Greece",1846,0,0,0,0,1,0
"Greece",1847,0,0,0,0,1,0
"Greece",1848,0,0,0,0,1,0
"Greece",1849,0,0,0,0,1,0
"Greece",1850,0,0,0,0,1,0
"Greece",1851,0,0,0,0,1,0
"Greece",1852,0,1,0,0,1,0
"Greece",1853,0,0,0,0,1,0
"Greece",1854,0,0,0,0,1,0
"Greece",1855,0,0,0,0,1,0
"Greece",1856,0,1,0,0,1,0
"Greece",1857,0,0,0,0,1,0
"Greece",1858,0,0,0,0,1,0
"Greece",1859,0,1,0,0,1,0
"Greece",1860,0,0,0,0,1,0
"Greece",1861,0,0,0,0,1,0
"Greece",1862,0,0,0,0,1,0
"Greece",1863,0,0,0,0,1,0
"Greece",1864,0,0,0,0,1,0
"Greece",1865,0,0,0,0,1,0
"Greece",1866,0,0,0,0,1,0
"Greece",1867,0,0,0,0,1,0
"Greece",1868,0,0,0,0,1,0
"Greece",1869,0,0,0,0,1,0
"Greece",1870,0,1,0,0,1,0
"Greece",1871,0,0,0,0,1,0
"Greece",1872,0,0,0,0,1,0
"Greece",1873,0,0,0,0,1,0
"Greece",1874,0,0,0,0,1,0
"Greece",1875,0,0,0,0,1,0
"Greece",1876,0,0,0,0,1,0
"Greece",1877,0,0,0,0,1,0
"Greece",1878,0,0,0,0,1,0
"Greece",1879,0,0,0,0,0,0
"Greece",1880,0,0,0,0,0,0
"Greece",1881,0,0,0,0,0,0
"Greece",1882,0,0,0,0,0,0
"Greece",1883,0,0,0,0,0,0
"Greece",1884,0,0,0,0,0,0
"Greece",1885,0,0,0,0,0,0
"Greece",1886,0,0,0,0,0,0
"Greece",1887,0,0,0,0,0,0
"Greece",1888,0,0,0,0,0,0
"Greece",1889,0,0,0,0,0,0
"Greece",1890,0,0,0,0,0,0
"Greece",1891,0,1,0,0,0,0
"Greece",1892,0,0,0,0,0,0
"Greece",1893,0,0,0,0,0,0
"Greece",1894,0,0,0,0,1,0
"Greece",1895,0,0,0,0,1,0
"Greece",1896,0,0,0,0,1,0
"Greece",1897,0,0,0,0,1,0
"Greece",1898,0,0,0,0,0,0
"Greece",1899,0,0,0,0,0,0
"Greece",1900,0,0,0,0,0,0
"Greece",1901,0,0,0,0,0,0
"Greece",1902,0,0,0,0,0,0
"Greece",1903,0,0,0,0,0,0
"Greece",1904,0,0,0,0,0,0
"Greece",1905,0,0,0,0,0,0
"Greece",1906,0,0,0,0,0,0
"Greece",1907,0,0,0,0,0,0
"Greece",1908,0,0,0,0,0,0
"Greece",1909,0,0,0,0,0,0
"Greece",1910,0,0,0,0,0,0
"Greece",1911,0,0,0,0,0,0
"Greece",1912,0,0,0,0,0,0
"Greece",1913,0,0,0,0,0,0
"Greece",1914,0,0,0,0,0,0
"Greece",1915,0,1,0,0,0,0
"Greece",1916,0,1,0,0,0,0
"Greece",1917,0,1,0,0,0,0
"Greece",1918,0,1,0,0,0,0
"Greece",1919,1,0,0,0,0,0
"Greece",1920,1,0,0,0,0,0
"Greece",1921,1,1,0,0,0,0
"Greece",1922,0,1,0,0,0,0
"Greece",1923,0,1,0,0,0,0
"Greece",1924,1,0,0,0,0,0
"Greece",1925,0,0,0,0,0,0
"Greece",1926,0,0,0,0,0,0
"Greece",1927,0,0,0,0,0,0
"Greece",1928,0,0,0,0,0,0
"Greece",1929,0,0,1,0,0,0
"Greece",1930,0,0,1,0,0,0
"Greece",1931,1,0,1,0,0,1
"Greece",1932,0,0,1,1,1,0
"Greece",1933,0,0,0,1,1,0
"Greece",1934,0,0,0,1,1,0
"Greece",1935,0,0,0,1,1,0
"Greece",1936,0,0,0,1,1,0
"Greece",1937,0,0,0,1,1,0
"Greece",1938,0,0,0,1,1,0
"Greece",1939,1,0,0,1,1,0
"Greece",1940,0,0,0,1,1,0
"Greece",1941,1,1,0,1,1,0
"Greece",1942,1,1,0,1,1,0
"Greece",1943,2,1,0,1,1,0
"Greece",1944,1,1,0,1,1,0
"Greece",1945,0,1,0,1,1,0
"Greece",1946,1,1,0,1,1,0
"Greece",1947,0,1,0,1,1,0
"Greece",1948,1,1,0,1,1,0
"Greece",1949,0,0,0,1,1,0
"Greece",1950,0,0,0,1,1,0
"Greece",1951,0,0,0,1,1,0
"Greece",1952,0,0,0,0,1,0
"Greece",1953,0,1,0,0,1,0
"Greece",1954,2,0,0,0,1,0
"Greece",1955,0,0,0,0,1,0
"Greece",1956,0,0,0,0,1,0
"Greece",1957,0,0,0,0,1,0
"Greece",1958,0,0,0,0,1,0
"Greece",1959,0,0,0,0,1,0
"Greece",1960,0,0,0,0,1,0
"Greece",1961,0,0,0,0,1,0
"Greece",1962,0,0,1,0,1,0
"Greece",1963,0,0,1,0,1,0
"Greece",1964,0,0,1,0,1,0
"Greece",1965,0,0,1,0,0,0
"Greece",1966,0,0,1,0,0,0
"Greece",1967,0,0,0,0,0,0
"Greece",1968,0,0,0,0,0,0
"Greece",1969,0,0,0,0,0,0
"Greece",1970,0,0,0,0,0,0
"Greece",1971,0,0,0,0,0,0
"Greece",1972,0,0,0,0,0,0
"Greece",1973,0,0,1,0,0,0
"Greece",1974,0,0,1,0,0,0
"Greece",1975,0,0,1,0,0,0
"Greece",1976,1,0,1,0,0,0
"Greece",1977,0,0,1,0,0,0
"Greece",1978,0,0,1,0,0,0
"Greece",1979,0,0,1,0,0,0
"Greece",1980,1,0,1,0,0,0
"Greece",1981,0,0,1,0,0,0
"Greece",1982,0,0,1,0,0,0
"Greece",1983,1,0,1,0,0,0
"Greece",1984,0,0,1,0,0,0
"Greece",1985,1,0,1,0,0,0
"Greece",1986,1,1,0,0,0,0
"Greece",1987,0,0,0,0,0,0
"Greece",1988,0,0,0,0,0,0
"Greece",1989,0,0,0,0,0,0
"Greece",1990,1,1,0,0,0,0
"Greece",1991,0,0,1,0,0,1
"Greece",1992,0,0,1,0,0,1
"Greece",1993,0,0,0,0,0,1
"Greece",1994,0,0,1,0,0,1
"Greece",1995,0,0,1,0,0,1
"Greece",1996,0,0,1,0,0,0
"Greece",1997,0,0,0,0,0,0
"Greece",1998,0,0,0,0,0,0
"Greece",1999,1,0,0,0,0,0
"Greece",2000,1,0,1,0,0,0
"Greece",2001,1,0,1,0,0,0
"Romania",1859,0,0,0,0,0,0
"Romania",1860,0,0,0,0,0,0
"Romania",1861,0,0,0,0,0,0
"Romania",1862,0,0,0,0,0,0
"Romania",1863,0,0,0,0,0,0
"Romania",1864,0,0,0,0,0,0
"Romania",1865,0,0,0,0,0,0
"Romania",1866,0,0,0,0,0,0
"Romania",1867,0,0,0,0,0,0
"Romania",1868,0,0,0,0,0,0
"Romania",1869,0,0,0,0,0,0
"Romania",1870,0,0,0,0,0,0
"Romania",1871,0,0,0,0,0,0
"Romania",1872,0,0,0,0,0,0
"Romania",1873,0,0,0,0,0,0
"Romania",1874,0,0,0,0,0,0
"Romania",1875,0,0,0,0,0,0
"Romania",1876,0,0,0,0,0,0
"Romania",1877,0,0,0,0,0,0
"Romania",1878,0,0,0,0,0,0
"Romania",1879,0,0,0,0,0,0
"Romania",1880,0,0,0,0,0,0
"Romania",1881,0,0,0,0,0,0
"Romania",1882,0,0,0,0,0,0
"Romania",1883,0,0,0,0,0,0
"Romania",1884,0,0,0,0,0,0
"Romania",1885,0,0,0,0,0,0
"Romania",1886,0,0,0,0,0,0
"Romania",1887,0,0,0,0,0,0
"Romania",1888,0,0,0,0,0,0
"Romania",1889,0,0,0,0,0,0
"Romania",1890,0,0,0,0,0,0
"Romania",1891,0,0,0,0,0,0
"Romania",1892,0,0,0,0,0,0
"Romania",1893,0,0,0,0,0,0
"Romania",1894,0,0,0,0,0,0
"Romania",1895,0,0,0,0,0,0
"Romania",1896,0,0,0,0,0,0
"Romania",1897,0,0,0,0,0,0
"Romania",1898,0,0,0,0,0,0
"Romania",1899,0,0,0,0,0,0
"Romania",1900,0,0,0,0,0,0
"Romania",1901,0,0,0,0,0,0
"Romania",1902,0,0,0,0,0,0
"Romania",1903,0,0,0,0,0,0
"Romania",1904,0,0,0,0,0,0
"Romania",1905,0,0,0,0,0,0
"Romania",1906,0,0,0,0,0,0
"Romania",1907,0,0,0,0,0,0
"Romania",1908,0,0,0,0,0,0
"Romania",1909,0,0,0,0,0,0
"Romania",1910,0,0,0,0,0,0
"Romania",1911,0,0,0,0,0,0
"Romania",1912,0,0,0,0,0,0
"Romania",1913,0,0,0,0,0,0
"Romania",1914,0,0,0,0,0,0
"Romania",1915,0,0,0,0,0,0
"Romania",1916,0,0,0,0,0,0
"Romania",1917,0,0,0,0,0,0
"Romania",1918,0,0,0,0,0,0
"Romania",1919,0,0,0,0,0,0
"Romania",1920,0,0,0,0,0,0
"Romania",1921,0,0,0,0,0,0
"Romania",1922,1,0,0,0,0,0
"Romania",1923,1,0,0,0,0,0
"Romania",1924,0,0,0,0,0,0
"Romania",1925,0,0,0,0,0,0
"Romania",1926,0,0,0,0,0,0
"Romania",1927,0,0,0,0,0,0
"Romania",1928,0,0,0,0,0,0
"Romania",1929,0,0,0,0,0,0
"Romania",1930,0,0,0,0,0,0
"Romania",1931,0,0,0,0,0,1
"Romania",1932,0,0,0,0,0,0
"Romania",1933,0,0,0,1,1,0
"Romania",1934,0,0,0,1,1,0
"Romania",1935,1,0,0,1,1,0
"Romania",1936,0,0,0,1,1,0
"Romania",1937,0,0,0,1,1,0
"Romania",1938,0,0,0,1,1,0
"Romania",1939,0,0,0,1,1,0
"Romania",1940,1,0,0,1,1,0
"Romania",1941,0,0,0,1,1,0
"Romania",1942,0,0,0,1,1,0
"Romania",1943,0,0,0,1,1,0
"Romania",1944,0,0,0,1,1,0
"Romania",1945,0,0,0,1,1,0
"Romania",1946,0,0,0,1,1,0
"Romania",1947,0,0,0,1,1,0
"Romania",1948,0,0,0,1,1,0
"Romania",1949,0,0,0,1,1,0
"Romania",1950,0,0,0,1,1,0
"Romania",1951,0,0,0,1,1,0
"Romania",1952,0,0,0,1,1,0
"Romania",1953,1,0,0,1,1,0
"Romania",1954,0,0,0,1,1,0
"Romania",1955,0,0,0,1,1,0
"Romania",1956,0,0,0,1,1,0
"Romania",1957,0,0,0,1,1,0
"Romania",1958,0,0,0,1,1,0
"Romania",1959,0,0,0,0,0,0
"Romania",1960,0,0,0,0,0,0
"Romania",1961,0,0,0,0,0,0
"Romania",1962,0,0,0,0,0,0
"Romania",1963,0,0,0,0,0,0
"Romania",1964,0,0,0,0,0,0
"Romania",1965,0,0,0,0,0,0
"Romania",1966,0,0,0,0,0,0
"Romania",1967,0,0,0,0,0,0
"Romania",1968,0,0,0,0,0,0
"Romania",1969,0,0,0,0,0,0
"Romania",1970,0,0,0,0,0,0
"Romania",1971,0,0,0,0,0,0
"Romania",1972,0,0,0,0,0,0
"Romania",1973,1,0,0,0,0,0
"Romania",1974,0,0,0,0,0,0
"Romania",1975,0,0,0,0,0,0
"Romania",1976,0,0,0,0,0,0
"Romania",1977,0,0,0,0,0,0
"Romania",1978,0,0,0,0,0,0
"Romania",1979,0,0,0,0,0,0
"Romania",1980,0,0,0,0,0,0
"Romania",1981,0,0,0,0,1,0
"Romania",1982,0,0,0,0,1,0
"Romania",1983,1,0,0,0,1,0
"Romania",1984,0,0,0,0,0,0
"Romania",1985,0,0,0,0,0,0
"Romania",1986,0,0,0,0,1,0
"Romania",1987,0,0,0,0,0,0
"Romania",1988,0,0,0,0,0,0
"Romania",1989,0,0,0,0,0,0
"Romania",1990,1,1,0,0,0,1
"Romania",1991,1,1,0,0,0,1
"Romania",1992,1,1,0,0,0,1
